width range
  f = 69.9585
  f = 69.9576
  f = 69.9561
  f = 69.9519
  f = 69.9435
  f = 69.9293
  f = 69.9275
  f = 69.9186
  f = 69.9149
  f = 69.9112
  f = 69.9039
  f = 69.8913
  f = 69.8839
  f = 69.8661
  f = 69.8516
  f = 69.8462
  f = 69.8422
  f = 69.839
  f = 69.8297
  f = 69.8269
  f = 69.8174
  f = 69.8131
  f = 69.8106
  f = 69.8082
  f = 69.8046
  f = 69.8026
  f = 69.794
  f = 69.7923
  f = 69.7905
  f = 69.7882
  f = 69.7831
  f = 69.7762
  f = 69.7728
  f = 69.767
  f = 69.7625
  f = 69.7601
  f = 69.757
  f = 69.7513
  f = 69.7493
  f = 69.7477
  f = 69.7472
  f = 69.7453
  f = 69.741
  f = 69.7393
  f = 69.7362
  f = 69.7356
  f = 69.7336
  f = 69.7299
  f = 69.724
  f = 69.7154
  f = 69.714
  f = 69.7119
  f = 69.711
  f = 69.7102
  f = 69.7096
  f = 69.7066
  f = 69.7031
  f = 69.7012
  f = 69.6987
  f = 69.693
  f = 69.6857
  f = 69.6831
  f = 69.6792
  f = 69.6758
  f = 69.6732
  f = 69.6707
  f = 69.6693
  f = 69.6679
  f = 69.6633
  f = 69.6574
  f = 69.649
  f = 69.6447
  f = 69.6421
  f = 69.6386
  f = 69.6357
  f = 69.6256
  f = 69.6102
  f = 69.6018
  f = 69.5917
  f = 69.5898
  f = 69.589
  f = 69.5863
  f = 69.5816
  f = 69.5777
  f = 69.5757
  f = 69.5726
  f = 69.5652
  f = 69.5617
  f = 69.553
  f = 69.5409
  f = 69.5372
  f = 69.5244
  f = 69.5228
  f = 69.5177
  f = 69.5145
  f = 69.5133
  f = 69.5123
  f = 69.5075
  f = 69.5051
  f = 69.5029
  f = 69.5003
  f = 69.4993
  f = 69.498
  f = 69.4949
  f = 69.4869
  f = 69.479
  f = 69.4752
  f = 69.4712
  f = 69.4635
  f = 69.4532
  f = 69.446
  f = 69.4396
  f = 69.4324
  f = 69.4281
  f = 69.4166
  f = 69.4102
  f = 69.4079
  f = 69.4027
  f = 69.3998
  f = 69.3886
  f = 69.3851
  f = 69.3802
  f = 69.379
  f = 69.3778
  f = 69.376
  f = 69.373
  f = 69.3578
  f = 69.3564
  f = 69.3519
  f = 69.3487
  f = 69.3458
  f = 69.341
  f = 69.3337
  f = 69.3254
  f = 69.3137
  f = 69.3103
  f = 69.3025
  f = 69.2894
  f = 69.2717
  f = 69.2634
  f = 69.2616
  f = 69.2572
  f = 69.2535
  f = 69.2498
  f = 69.2428
  f = 69.2319
  f = 69.2237
  f = 69.2104
  f = 69.1999
  f = 69.189
  f = 69.1793
  f = 69.1641
  f = 69.1614
  f = 69.1552
  f = 69.1485
  f = 69.1176
  f = 69.1115
  f = 69.093
  f = 69.0853
  f = 69.0796
  f = 69.0765
  f = 69.0698
  f = 69.0582
  f = 69.0531
  f = 69.0445
  f = 69.0286
  f = 69.0257
  f = 69.0224
  f = 69.0171
  f = 69.0136
  f = 69.0039
  f = 68.9996
  f = 68.9988
  f = 68.9906
  f = 68.9883
  f = 68.9871
  f = 68.9855
  f = 68.9754
  f = 68.969
  f = 68.9651
  f = 68.9634
  f = 68.9603
  f = 68.9503
  f = 68.9429
  f = 68.9287
  f = 68.922
  f = 68.9161
  f = 68.9117
  f = 68.9045
  f = 68.8981
  f = 68.895
  f = 68.8877
  f = 68.8778
  f = 68.876
  f = 68.8723
  f = 68.8694
  f = 68.8621
  f = 68.8506
  f = 68.8358
  f = 68.8272
  f = 68.8197
  f = 68.8144
  f = 68.8124
  f = 68.8067
  f = 68.7939
  f = 68.7871
  f = 68.7781
  f = 68.7766
  f = 68.7752
  f = 68.7512
  f = 68.737
  f = 68.7151
  f = 68.7126
  f = 68.7112
  f = 68.7079
  f = 68.7038
  f = 68.6949
  f = 68.6852
  f = 68.6825
  f = 68.6778
  f = 68.6633
  f = 68.636
  f = 68.6269
  f = 68.6126
  f = 68.6045
  f = 68.5977
  f = 68.5911
  f = 68.5705
  f = 68.5693
  f = 68.5555
  f = 68.5469
  f = 68.5402
  f = 68.5252
  f = 68.5007
  f = 68.4983
  f = 68.4859
  f = 68.4818
  f = 68.4803
  f = 68.4773
  f = 68.4705
  f = 68.4693
  f = 68.4617
  f = 68.4588
  f = 68.4523
  f = 68.444
  f = 68.4358
  f = 68.4288
  f = 68.4164
  f = 68.4067
  f = 68.402
  f = 68.3923
  f = 68.3911
  f = 68.3878
  f = 68.385
  f = 68.3813
  f = 68.3737
  f = 68.368
  f = 68.3625
  f = 68.3617
  f = 68.3556
  f = 68.352
  f = 68.3456
  f = 68.3434
  f = 68.3413
  f = 68.3385
  f = 68.3361
  f = 68.3295
  f = 68.318
  f = 68.3151
  f = 68.3142
  f = 68.3122
  f = 68.3071
  f = 68.2965
  f = 68.279
  f = 68.2596
  f = 68.2475
  f = 68.2412
  f = 68.2386
  f = 68.2297
  f = 68.2185
  f = 68.1976
  f = 68.1862
  f = 68.1797
  f = 68.1646
  f = 68.1607
  f = 68.1569
  f = 68.1453
  f = 68.1312
  f = 68.1214
  f = 68.1134
  f = 68.0999
  f = 68.0923
  f = 68.086
  f = 68.0793
  f = 68.0753
  f = 68.0582
  f = 68.053
  f = 68.0441
  f = 68.0383
  f = 68.0345
  f = 68.0303
  f = 68.0206
  f = 68.0077
  f = 68.0043
  f = 67.9976
  f = 67.9953
  f = 67.9929
  f = 67.9816
  f = 67.9718
  f = 67.9637
  f = 67.9597
  f = 67.9548
  f = 67.931
  f = 67.9171
  f = 67.9075
  f = 67.899
  f = 67.8932
  f = 67.8774
  f = 67.8695
  f = 67.8636
  f = 67.8547
  f = 67.8468
  f = 67.8428
  f = 67.8378
  f = 67.8331
  f = 67.8316
  f = 67.826
  f = 67.8224
  f = 67.8195
  f = 67.8138
  f = 67.8012
  f = 67.7825
  f = 67.7799
  f = 67.7661
  f = 67.7539
  f = 67.7456
  f = 67.7283
  f = 67.715
  f = 67.7004
  f = 67.6947
  f = 67.6887
  f = 67.6838
  f = 67.6631
  f = 67.6478
  f = 67.64
  f = 67.6367
  f = 67.6187
  f = 67.5815
  f = 67.5572
  f = 67.5474
  f = 67.5433
  f = 67.5394
  f = 67.4947
  f = 67.4471
  f = 67.4134
  f = 67.3989
  f = 67.3867
  f = 67.3618
  f = 67.3457
  f = 67.3309
  f = 67.3244
  f = 67.2852
  f = 67.2817
  f = 67.2692
  f = 67.2645
  f = 67.2592
  f = 67.2491
  f = 67.237
  f = 67.2282
  f = 67.2218
  f = 67.2155
  f = 67.2114
  f = 67.2009
  f = 67.1952
  f = 67.1867
  f = 67.1631
  f = 67.1533
  f = 67.129
  f = 67.1154
  f = 67.1107
  f = 67.1062
  f = 67.0874
  f = 67.083
  f = 67.0669
  f = 67.0599
  f = 67.0459
  f = 67.0378
  f = 67.0147
  f = 67.0099
  f = 66.9998
  f = 66.9932
  f = 66.9875
  f = 66.9755
  f = 66.9634
  f = 66.9536
  f = 66.9506
  f = 66.9422
  f = 66.9349
  f = 66.9192
  f = 66.9146
  f = 66.8989
  f = 66.8956
  f = 66.8878
  f = 66.8842
  f = 66.8716
  f = 66.8491
  f = 66.8379
  f = 66.8257
  f = 66.8186
  f = 66.8011
  f = 66.7738
  f = 66.7489
  f = 66.7416
  f = 66.7341
  f = 66.7269
  f = 66.7175
  f = 66.701
  f = 66.6976
  f = 66.6899
  f = 66.6824
  f = 66.6782
  f = 66.6619
  f = 66.6516
  f = 66.6338
  f = 66.6318
  f = 66.6313
  f = 66.6282
  f = 66.6251
  f = 66.6149
  f = 66.6021
  f = 66.586
  f = 66.582
  f = 66.5777
  f = 66.5741
  f = 66.5657
  f = 66.5504
  f = 66.5409
  f = 66.5304
  f = 66.5226
  f = 66.5151
  f = 66.4975
  f = 66.4805
  f = 66.4619
  f = 66.4604
  f = 66.4582
  f = 66.4571
  f = 66.4537
  f = 66.4439
  f = 66.4273
  f = 66.409
  f = 66.4051
  f = 66.3988
  f = 66.3908
  f = 66.3781
  f = 66.3597
  f = 66.3381
  f = 66.3289
  f = 66.3262
  f = 66.3241
  f = 66.3012
  f = 66.2954
  f = 66.2762
  f = 66.2733
  f = 66.267
  f = 66.2544
  f = 66.2416
  f = 66.218
  f = 66.1845
  f = 66.1725
  f = 66.1622
  f = 66.1465
  f = 66.1396
  f = 66.1168
  f = 66.0813
  f = 66.0797
  f = 66.0716
  f = 66.0653
  f = 66.0524
  f = 66.0375
  f = 66.0344
  f = 66.0227
  f = 66.0183
  f = 66.0137
  f = 66.0038
  f = 65.9848
  f = 65.9829
  f = 65.9631
  f = 65.958
  f = 65.9501
  f = 65.9363
  f = 65.9269
  f = 65.9207
  f = 65.9055
  f = 65.8997
  f = 65.882
  f = 65.8581
  f = 65.8402
  f = 65.8111
  f = 65.7933
  f = 65.7734
  f = 65.7657
  f = 65.7562
  f = 65.7463
  f = 65.7383
  f = 65.7247
  f = 65.7206
  f = 65.7024
  f = 65.6977
  f = 65.6877
  f = 65.6656
  f = 65.6361
  f = 65.609
  f = 65.601
  f = 65.5765
  f = 65.5705
  f = 65.5418
  f = 65.5247
  f = 65.5052
  f = 65.4829
  f = 65.4726
  f = 65.4639
  f = 65.4602
  f = 65.4538
  f = 65.4396
  f = 65.4356
  f = 65.4244
  f = 65.4212
  f = 65.4181
  f = 65.4164
  f = 65.4074
  f = 65.3893
  f = 65.3868
  f = 65.3739
  f = 65.3626
  f = 65.3557
  f = 65.3448
  f = 65.3413
  f = 65.3353
  f = 65.3303
  f = 65.3279
  f = 65.3231
  f = 65.3178
  f = 65.3033
  f = 65.2903
  f = 65.284
  f = 65.2824
  f = 65.2763
  f = 65.2675
  f = 65.2595
  f = 65.2501
  f = 65.2383
  f = 65.2247
  f = 65.2152
  f = 65.2112
  f = 65.2054
  f = 65.1837
  f = 65.1815
  f = 65.1766
  f = 65.1704
  f = 65.1557
  f = 65.1494
  f = 65.1347
  f = 65.1138
  f = 65.0988
  f = 65.0904
  f = 65.0811
  f = 65.0737
  f = 65.0658
  f = 65.0551
  f = 65.0487
  f = 65.0411
  f = 65.0346
  f = 65.0315
  f = 65.0173
  f = 64.9937
  f = 64.9878
  f = 64.9736
  f = 64.9666
  f = 64.9593
  f = 64.9495
  f = 64.9307
  f = 64.9136
  f = 64.9106
  f = 64.9043
  f = 64.9001
  f = 64.8903
  f = 64.8559
  f = 64.8464
  f = 64.8252
  f = 64.8199
  f = 64.8133
  f = 64.8028
  f = 64.7831
  f = 64.7465
  f = 64.7427
  f = 64.7342
  f = 64.7174
  f = 64.7007
  f = 64.6948
  f = 64.687
  f = 64.6815
  f = 64.6782
  f = 64.675
  f = 64.6705
  f = 64.6656
  f = 64.6641
  f = 64.6608
  f = 64.6553
  f = 64.6471
  f = 64.6412
  f = 64.6351
  f = 64.6273
  f = 64.6244
  f = 64.6156
  f = 64.6018
  f = 64.6007
  f = 64.5902
  f = 64.5816
  f = 64.5693
  f = 64.5583
  f = 64.5487
  f = 64.5451
  f = 64.5344
  f = 64.5177
  f = 64.4887
  f = 64.4692
  f = 64.4591
  f = 64.455
  f = 64.4467
  f = 64.4443
  f = 64.4397
  f = 64.438
  f = 64.4341
  f = 64.4282
  f = 64.4223
  f = 64.4094
  f = 64.4
  f = 64.3931
  f = 64.3781
  f = 64.3663
  f = 64.3636
  f = 64.3611
  f = 64.3578
  f = 64.354
  f = 64.3456
  f = 64.3439
  f = 64.339
  f = 64.3371
  f = 64.332
  f = 64.3272
  f = 64.3237
  f = 64.3208
  f = 64.3158
  f = 64.311
  f = 64.306
  f = 64.2993
  f = 64.2972
  f = 64.2955
  f = 64.2872
  f = 64.2838
  f = 64.276
  f = 64.2722
  f = 64.2684
  f = 64.2634
  f = 64.254
  f = 64.2381
  f = 64.2285
  f = 64.2245
  f = 64.2205
  f = 64.2145
  f = 64.2103
  f = 64.2021
  f = 64.1913
  f = 64.1904
  f = 64.1835
  f = 64.1767
  f = 64.1724
  f = 64.1674
  f = 64.1557
  f = 64.1536
  f = 64.1449
  f = 64.138
  f = 64.1344
  f = 64.131
  f = 64.1228
  f = 64.1174
  f = 64.1086
  f = 64.1052
  f = 64.0984
  f = 64.0794
  f = 64.0668
  f = 64.0596
  f = 64.0495
  f = 64.0426
  f = 64.0413
  f = 64.0367
  f = 64.0333
  f = 64.0307
  f = 64.028
  f = 64.024
  f = 64.0234
  f = 64.0204
  f = 64.0098
  f = 63.9999
  f = 63.9957
  f = 63.992
  f = 63.9896
  f = 63.988
  f = 63.9824
  f = 63.9771
  f = 63.9746
  f = 63.9706
  f = 63.9686
  f = 63.9665
  f = 63.9602
  f = 63.9532
  f = 63.9499
  f = 63.9443
  f = 63.9334
  f = 63.9302
  f = 63.9248
  f = 63.9037
  f = 63.8957
  f = 63.8946
  f = 63.8922
  f = 63.8903
  f = 63.8863
  f = 63.8803
  f = 63.8731
  f = 63.8634
  f = 63.8509
  f = 63.8453
  f = 63.8382
  f = 63.8376
  f = 63.834
  f = 63.8299
  f = 63.8247
  f = 63.8232
  f = 63.8205
  f = 63.8126
  f = 63.8099
  f = 63.8084
  f = 63.8034
  f = 63.7995
  f = 63.7946
  f = 63.7935
  f = 63.7905
  f = 63.7883
  f = 63.7844
  f = 63.7776
  f = 63.7635
  f = 63.7591
  f = 63.756
  f = 63.7549
  f = 63.7529
  f = 63.7501
  f = 63.7475
  f = 63.7413
  f = 63.7406
  f = 63.74
  f = 63.7389
  f = 63.7376
  f = 63.7349
  f = 63.7284
  f = 63.7251
  f = 63.7194
  f = 63.7173
  f = 63.7154
  f = 63.7128
  f = 63.7071
  f = 63.7025
  f = 63.6992
  f = 63.6984
  f = 63.6935
  f = 63.6843
  f = 63.6783
  f = 63.6721
  f = 63.668
  f = 63.6629
  f = 63.656
  f = 63.6535
  f = 63.6518
  f = 63.6467
  f = 63.6429
  f = 63.6394
  f = 63.6378
  f = 63.636
  f = 63.6324
  f = 63.6292
  f = 63.6249
  f = 63.6212
  f = 63.619
  f = 63.6178
  f = 63.6144
  f = 63.61
  f = 63.6042
  f = 63.6026
  f = 63.5997
  f = 63.5982
  f = 63.5971
  f = 63.5944
  f = 63.5893
  f = 63.5887
  f = 63.5798
  f = 63.5774
  f = 63.5759
  f = 63.5746
  f = 63.5721
  f = 63.5691
  f = 63.5679
  f = 63.5674
  f = 63.5664
  f = 63.5623
  f = 63.5604
  f = 63.556
  f = 63.5549
  f = 63.5535
  f = 63.5531
  f = 63.5525
  f = 63.5505
  f = 63.5459
  f = 63.5431
  f = 63.5396
  f = 63.5374
  f = 63.5367
  f = 63.5365
  f = 63.535
  f = 63.5326
  f = 63.5301
  f = 63.5263
  f = 63.5248
  f = 63.524
  f = 63.5231
  f = 63.52
  f = 63.5164
  f = 63.513
  f = 63.5117
  f = 63.51
  f = 63.5092
  f = 63.5077
  f = 63.5053
  f = 63.5033
  f = 63.4956
  f = 63.4903
  f = 63.4863
  f = 63.4846
  f = 63.4774
  f = 63.4742
  f = 63.4707
  f = 63.4679
  f = 63.4669
  f = 63.4654
  f = 63.4647
  f = 63.462
  f = 63.4597
  f = 63.4565
  f = 63.4507
  f = 63.4491
  f = 63.4469
  f = 63.444
  f = 63.4423
  f = 63.4372
  f = 63.4316
  f = 63.4312
  f = 63.4286
  f = 63.4264
  f = 63.4241
  f = 63.413
  f = 63.4063
  f = 63.4052
  f = 63.4032
  f = 63.4024
  f = 63.4013
  f = 63.3968
  f = 63.3926
  f = 63.3903
  f = 63.3898
  f = 63.3872
  f = 63.386
  f = 63.3846
  f = 63.382
  f = 63.3791
  f = 63.3745
  f = 63.372
  f = 63.3701
  f = 63.3695
  f = 63.3681
  f = 63.3629
  f = 63.3588
  f = 63.3523
  f = 63.3442
  f = 63.3436
  f = 63.341
  f = 63.3405
  f = 63.3387
  f = 63.3375
  f = 63.3333
  f = 63.3308
  f = 63.3261
  f = 63.3199
  f = 63.317
  f = 63.3115
  f = 63.3066
  f = 63.3031
  f = 63.3008
  f = 63.2995
  f = 63.2985
  f = 63.296
  f = 63.2892
  f = 63.2843
  f = 63.2834
  f = 63.2815
  f = 63.2789
  f = 63.2747
  f = 63.2723
  f = 63.2677
  f = 63.2664
  f = 63.263
  f = 63.2586
  f = 63.2555
  f = 63.2485
  f = 63.2379
  f = 63.2347
  f = 63.2265
  f = 63.2224
  f = 63.2139
  f = 63.1992
  f = 63.1825
  f = 63.1765
  f = 63.1676
  f = 63.164
  f = 63.1604
  f = 63.1572
  f = 63.1536
  f = 63.1487
  f = 63.1431
  f = 63.1397
  f = 63.1359
  f = 63.1352
  f = 63.1344
  f = 63.1314
  f = 63.1269
  f = 63.124
  f = 63.1204
  f = 63.1197
  f = 63.1172
  f = 63.1087
  f = 63.0938
  f = 63.0769
  f = 63.0737
  f = 63.0715
  f = 63.0631
  f = 63.0582
  f = 63.0483
  f = 63.0346
  f = 63.0333
  f = 63.0308
  f = 63.026
  f = 63.0169
  f = 63.0105
  f = 62.9986
  f = 62.9919
  f = 62.9874
  f = 62.9839
  f = 62.98
  f = 62.9752
  f = 62.9719
  f = 62.9691
  f = 62.9664
  f = 62.9648
  f = 62.9611
  f = 62.9523
  f = 62.9497
  f = 62.9456
  f = 62.9407
  f = 62.9385
  f = 62.9343
  f = 62.928
  f = 62.9165
  f = 62.8995
  f = 62.8924
  f = 62.8812
  f = 62.8778
  f = 62.8752
  f = 62.8735
  f = 62.8701
  f = 62.8624
  f = 62.8602
  f = 62.8532
  f = 62.8506
  f = 62.8469
  f = 62.8439
  f = 62.841
  f = 62.8332
  f = 62.8237
  f = 62.8152
  f = 62.8086
  f = 62.806
  f = 62.803
  f = 62.8021
  f = 62.799
  f = 62.7949
  f = 62.7887
  f = 62.776
  f = 62.7711
  f = 62.7676
  f = 62.7668
  f = 62.7652
  f = 62.763
  f = 62.7584
  f = 62.7487
  f = 62.7394
  f = 62.7321
  f = 62.7279
  f = 62.7252
  f = 62.7224
  f = 62.7184
  f = 62.7171
  f = 62.7136
  f = 62.7105
  f = 62.7001
  f = 62.6885
  f = 62.6842
  f = 62.6808
  f = 62.6775
  f = 62.6732
  f = 62.6626
  f = 62.6464
  f = 62.6456
  f = 62.6307
  f = 62.6226
  f = 62.6208
  f = 62.6191
  f = 62.6142
  f = 62.6073
  f = 62.6065
  f = 62.5995
  f = 62.5958
  f = 62.5928
  f = 62.5886
  f = 62.5826
  f = 62.5776
  f = 62.5755
  f = 62.5727
  f = 62.5664
  f = 62.5605
  f = 62.5526
  f = 62.5425
  f = 62.5336
  f = 62.527
  f = 62.5233
  f = 62.5224
  f = 62.5192
  f = 62.513
  f = 62.511
  f = 62.5073
  f = 62.5059
  f = 62.5039
  f = 62.5029
  f = 62.4938
  f = 62.4869
  f = 62.4809
  f = 62.4774
  f = 62.4737
  f = 62.4699
  f = 62.457
  f = 62.4517
  f = 62.4508
  f = 62.4489
  f = 62.4405
  f = 62.4306
  f = 62.4163
  f = 62.4153
  f = 62.4096
  f = 62.4039
  f = 62.4012
  f = 62.3868
  f = 62.3714
  f = 62.3676
  f = 62.3569
  f = 62.3525
  f = 62.3488
  f = 62.3441
  f = 62.3365
  f = 62.335
  f = 62.3299
  f = 62.3246
  f = 62.3195
  f = 62.3161
  f = 62.3074
  f = 62.3058
  f = 62.3015
  f = 62.2969
  f = 62.295
  f = 62.2882
  f = 62.2807
  f = 62.2722
  f = 62.2692
  f = 62.2667
  f = 62.2657
  f = 62.2619
  f = 62.2469
  f = 62.2397
  f = 62.2347
  f = 62.2322
  f = 62.23
  f = 62.2284
  f = 62.225
  f = 62.2183
  f = 62.2162
  f = 62.2069
  f = 62.2015
  f = 62.2001
  f = 62.1989
  f = 62.1952
  f = 62.1901
  f = 62.1875
  f = 62.1811
  f = 62.1768
  f = 62.1669
  f = 62.1647
  f = 62.163
  f = 62.1547
  f = 62.1499
  f = 62.1428
  f = 62.1405
  f = 62.1346
  f = 62.1275
  f = 62.123
  f = 62.119
  f = 62.1181
  f = 62.1121
  f = 62.1089
  f = 62.104
  f = 62.0942
  f = 62.09
  f = 62.0778
  f = 62.0709
  f = 62.0681
  f = 62.0667
  f = 62.064
  f = 62.0608
  f = 62.0585
  f = 62.0567
  f = 62.0564
  f = 62.0552
  f = 62.0542
  f = 62.0514
  f = 62.0418
  f = 62.0335
  f = 62.0302
  f = 62.0251
  f = 62.0235
  f = 62.0206
  f = 62.0173
  f = 62.0151
  f = 62.011
  f = 62.003
  f = 62.0001
  f = 61.9935
  f = 61.99
  f = 61.9865
  f = 61.9766
  f = 61.9634
  f = 61.96
  f = 61.9516
  f = 61.9482
  f = 61.9453
  f = 61.9377
  f = 61.9334
  f = 61.9212
  f = 61.9143
  f = 61.9122
  f = 61.9098
  f = 61.9058
  f = 61.9006
  f = 61.8978
  f = 61.8971
  f = 61.8969
  f = 61.8955
  f = 61.8932
  f = 61.8923
  f = 61.89
  f = 61.8876
  f = 61.8811
  f = 61.8772
  f = 61.8695
  f = 61.8622
  f = 61.8565
  f = 61.8475
  f = 61.8398
  f = 61.8346
  f = 61.8292
  f = 61.8273
  f = 61.8231
  f = 61.822
  f = 61.8207
  f = 61.8173
  f = 61.8131
  f = 61.8087
  f = 61.8076
  f = 61.807
  f = 61.8037
  f = 61.7946
  f = 61.786
  f = 61.7716
  f = 61.7702
  f = 61.7558
  f = 61.7414
  f = 61.73
  f = 61.7147
  f = 61.7
  f = 61.6937
  f = 61.6647
  f = 61.6582
  f = 61.6542
  f = 61.649
  f = 61.6332
  f = 61.6205
  f = 61.6198
  f = 61.6183
  f = 61.6082
  f = 61.5864
  f = 61.5785
  f = 61.5696
  f = 61.5587
  f = 61.5492
  f = 61.5437
  f = 61.5337
  f = 61.5272
  f = 61.5161
  f = 61.4941
  f = 61.4613
  f = 61.4549
  f = 61.442
  f = 61.4335
  f = 61.4202
  f = 61.4051
  f = 61.3915
  f = 61.3888
  f = 61.3829
  f = 61.3774
  f = 61.3728
  f = 61.365
  f = 61.3519
  f = 61.3466
  f = 61.3309
  f = 61.3185
  f = 61.3055
  f = 61.3022
  f = 61.2947
  f = 61.2933
  f = 61.2875
  f = 61.283
  f = 61.2744
  f = 61.2644
  f = 61.2573
  f = 61.2496
  f = 61.2409
  f = 61.2284
  f = 61.2126
  f = 61.1935
  f = 61.168
  f = 61.1632
  f = 61.1588
  f = 61.1481
  f = 61.1392
  f = 61.1122
  f = 61.0858
  f = 61.0783
  f = 61.0617
  f = 61.0546
  f = 61.0519
  f = 61.0489
  f = 61.0433
  f = 61.0361
  f = 61.0314
  f = 61.027
  f = 61.0241
  f = 61.022
  f = 61.0161
  f = 61.0059
  f = 60.9989
  f = 60.9867
  f = 60.9816
  f = 60.979
  f = 60.9726
  f = 60.9646
  f = 60.9582
  f = 60.9363
  f = 60.935
  f = 60.922
  f = 60.9071
  f = 60.8896
  f = 60.8779
  f = 60.8619
  f = 60.8596
  f = 60.8487
  f = 60.8456
  f = 60.8401
  f = 60.8175
  f = 60.8122
  f = 60.8064
  f = 60.7996
  f = 60.7988
  f = 60.797
  f = 60.7939
  f = 60.7868
  f = 60.7771
  f = 60.7764
  f = 60.774
  f = 60.7607
  f = 60.7461
  f = 60.7296
  f = 60.7141
  f = 60.7087
  f = 60.7031
  f = 60.7016
  f = 60.6999
  f = 60.6938
  f = 60.6851
  f = 60.6816
  f = 60.6788
  f = 60.6762
  f = 60.6713
  f = 60.6684
  f = 60.6624
  f = 60.6563
  f = 60.6553
  f = 60.6535
  f = 60.6516
  f = 60.6483
  f = 60.6448
  f = 60.6337
  f = 60.6305
  f = 60.62
  f = 60.6126
  f = 60.6109
  f = 60.6075
  f = 60.6057
  f = 60.6038
  f = 60.5994
  f = 60.5986
  f = 60.5925
  f = 60.5879
  f = 60.5851
  f = 60.5835
  f = 60.5794
  f = 60.5699
  f = 60.5618
  f = 60.5549
  f = 60.5523
  f = 60.551
  f = 60.5504
  f = 60.5463
  f = 60.5383
  f = 60.5277
  f = 60.5251
  f = 60.5244
  f = 60.523
  f = 60.5219
  f = 60.5193
  f = 60.5148
  f = 60.5099
  f = 60.5069
  f = 60.5059
  f = 60.5035
  f = 60.5013
  f = 60.4982
  f = 60.4954
  f = 60.4932
  f = 60.491
  f = 60.4861
  f = 60.4853
  f = 60.4819
  f = 60.4776
  f = 60.4752
  f = 60.4715
  f = 60.4659
  f = 60.4652
  f = 60.4592
  f = 60.4581
  f = 60.455
  f = 60.4463
  f = 60.4425
  f = 60.4395
  f = 60.4382
  f = 60.4374
  f = 60.4359
  f = 60.4335
  f = 60.4289
  f = 60.4234
  f = 60.4219
  f = 60.4194
  f = 60.4168
  f = 60.4114
  f = 60.4038
  f = 60.3999
  f = 60.3958
  f = 60.3922
  f = 60.3855
  f = 60.3828
  f = 60.3758
  f = 60.373
  f = 60.3645
  f = 60.3594
  f = 60.3488
  f = 60.3432
  f = 60.3401
  f = 60.3361
  f = 60.3272
  f = 60.325
  f = 60.322
  f = 60.3166
  f = 60.314
  f = 60.3065
  f = 60.3027
  f = 60.302
  f = 60.3014
  f = 60.3001
  f = 60.2961
  f = 60.292
  f = 60.2902
  f = 60.2862
  f = 60.2834
  f = 60.2802
  f = 60.2749
  f = 60.2691
  f = 60.2638
  f = 60.2616
  f = 60.26
  f = 60.2574
  f = 60.2519
  f = 60.2441
  f = 60.2406
  f = 60.2336
  f = 60.2282
  f = 60.2254
  f = 60.2231
  f = 60.2184
  f = 60.2132
  f = 60.2045
  f = 60.2004
  f = 60.1923
  f = 60.1881
  f = 60.1859
  f = 60.1825
  f = 60.1735
  f = 60.1648
  f = 60.1586
  f = 60.1487
  f = 60.1428
  f = 60.1342
  f = 60.1293
  f = 60.1218
  f = 60.1193
  f = 60.1176
  f = 60.1148
  f = 60.1124
  f = 60.1052
  f = 60.0995
  f = 60.0922
  f = 60.0906
  f = 60.079
  f = 60.0477
  f = 60.0412
  f = 60.0289
  f = 60.0254
  f = 60.0205
  f = 60.0173
  f = 60.0073
  f = 59.9978
  f = 59.9855
  f = 59.9773
  f = 59.9686
  f = 59.9643
  f = 59.9466
  f = 59.9397
  f = 59.9362
  f = 59.9346
  f = 59.9297
  f = 59.9239
  f = 59.9204
  f = 59.9177
  f = 59.9145
  f = 59.9122
  f = 59.9105
  f = 59.9076
  f = 59.901
  f = 59.8952
  f = 59.8925
  f = 59.8919
  f = 59.8881
  f = 59.8853
  f = 59.8823
  f = 59.8706
  f = 59.8652
  f = 59.8548
  f = 59.8532
  f = 59.8505
  f = 59.8425
  f = 59.8333
  f = 59.8277
  f = 59.8221
  f = 59.812
  f = 59.8103
  f = 59.794
  f = 59.7906
  f = 59.7873
  f = 59.7743
  f = 59.7667
  f = 59.7612
  f = 59.7587
  f = 59.753
  f = 59.7318
  f = 59.7265
  f = 59.7177
  f = 59.705
  f = 59.6969
  f = 59.6832
  f = 59.6744
  f = 59.6675
  f = 59.6637
  f = 59.6604
  f = 59.6574
  f = 59.654
  f = 59.6472
  f = 59.6308
  f = 59.6253
  f = 59.616
  f = 59.6147
  f = 59.6094
  f = 59.6028
  f = 59.5978
  f = 59.5906
  f = 59.5822
  f = 59.573
  f = 59.5658
  f = 59.5624
  f = 59.5611
  f = 59.5507
  f = 59.5337
  f = 59.5315
  f = 59.5248
  f = 59.5193
  f = 59.5175
  f = 59.5092
  f = 59.5005
  f = 59.4934
  f = 59.4925
  f = 59.4902
  f = 59.4886
  f = 59.4835
  f = 59.4775
  f = 59.4656
  f = 59.4546
  f = 59.4289
  f = 59.4247
  f = 59.4095
  f = 59.4052
  f = 59.3993
  f = 59.3919
  f = 59.3764
  f = 59.3751
  f = 59.3643
  f = 59.3591
  f = 59.3529
  f = 59.3495
  f = 59.3436
  f = 59.3384
  f = 59.3328
  f = 59.3281
  f = 59.3271
